pond,cycle,starting_state,end_state,weight
3,15,"PC,PT,RS","HV,PC,PT,RS",1
3,15,PT,"PT,RS",2
3,15,PT,none,1
3,15,"PT,RS","HV,RS",1
3,15,"PT,RS","PC,PT,RS",1
3,15,"PT,RS",PT,1
3,15,"PT,RS",none,1
3,15,RCA,none,1
3,15,RCL,"HV,RCL",1
3,15,RCL,"HV,RCL,RS",1
3,15,RCL,"RCL,RS",2
3,15,RCL,none,1
3,15,"RCL,RS",RCL,2
3,15,RS,"HV,RCL,RS",1
3,15,RS,"PT,RS",2
3,15,RS,none,4
3,15,none,HV,1
3,15,none,PT,1
3,15,none,RCA,1
3,15,none,RS,6
3,16,"GC,HV,RCL","HV,RCL",1
3,16,"GC,HV,RCL,RS","GC,HV,RCL",1
3,16,"GC,HV,RCL,RS","HV,RCL,RS",1
3,16,HV,"HV,RCL",1
3,16,HV,none,1
3,16,"HV,PT,RS","HV,RS",1
3,16,"HV,RCL","GC,HV,RCL,RS",2
3,16,"HV,RCL",RCL,3
3,16,"HV,RCL,RS","HV,RCL",1
3,16,"HV,RS",RS,2
3,16,PT,"HV,PT,RS",1
3,16,PT,"PT,RS",1
3,16,PT,none,5
3,16,"PT,RS",PT,1
3,16,"PT,RS",none,1
3,16,RCL,"HV,RCL",2
3,16,RCL,none,2
3,16,RS,"HV,RS",1
3,16,RS,none,2
3,16,none,HV,2
3,16,none,PT,5
3,16,none,"PT,RS",1
3,16,none,RCL,1
3,16,none,RS,2
3,17,"BV,HV,RCA,RCL,RS","HV,RCA,RCL",1
3,17,"BV,HV,RCL,RS","BV,HV,RCA,RCL,RS",1
3,17,"GC,HV,RCL,RS","HV,RCA,RCL,RS",1
3,17,"HV,PT,RCL,RS","PT,RCL,RS",1
3,17,"HV,RCA,RCL","HV,RCL",3
3,17,"HV,RCA,RCL,RS","HV,RCL,RS",2
3,17,"HV,RCL","BV,HV,RCL,RS",1
3,17,"HV,RCL","HV,RCA,RCL",2
3,17,"HV,RCL","HV,RCL,RS",2
3,17,"HV,RCL",RCL,3
3,17,"HV,RCL,RS","GC,HV,RCL,RS",1
3,17,"HV,RCL,RS","HV,RCA,RCL,RS",1
3,17,"HV,RCL,RS","HV,RCL",2
3,17,"HV,RCL,RS",RCL,1
3,17,"HV,RCL,RS","RCL,RS",2
3,17,"HV,RS",RS,2
3,17,"PT,RCL,RS","RCL,RS",1
3,17,RCL,"HV,RCL",3
3,17,RCL,"RCL,RS",1
3,17,RCL,none,1
3,17,"RCL,RS","HV,PT,RCL,RS",1
3,17,"RCL,RS","HV,RCL,RS",3
3,17,"RCL,RS",RCL,1
3,17,"RCL,RS",RS,3
3,17,RS,"HV,RS",2
3,17,RS,"RCL,RS",3
3,17,RS,none,2
3,17,none,"RCL,RS",1
3,17,none,RS,2
3,18,HV,none,1
3,18,"HV,RCL",RCL,4
3,18,RCL,"HV,RCL",4
3,18,RCL,"RCL,RS",2
3,18,RCL,none,3
3,18,"RCL,RS",RCL,4
3,18,"RCL,RS",RS,1
3,18,RS,"RCL,RS",2
3,18,RS,none,1
3,18,none,HV,1
3,18,none,RCL,1
3,18,none,"RCL,RS",1
3,18,none,RS,2
3,19,"BV,BW,GC,HV,RCL","GC,HV,RCL",1
3,19,"BW,HV,RCL","HV,RCL",1
3,19,"GC,HV,RCL","HV,RCL",2
3,19,"GC,HV,RCL",RCL,1
3,19,"HV,RCL","BV,BW,GC,HV,RCL",1
3,19,"HV,RCL","BW,HV,RCL",1
3,19,"HV,RCL","GC,HV,RCL",1
3,19,"HV,RCL",RCL,1
3,19,RCL,"GC,HV,RCL",1
3,19,RCL,"HV,RCL",1
3,19,RCL,"RCL,RS",3
3,19,RCL,none,1
3,19,"RCL,RS",RCL,2
3,19,"RCL,RS",none,2
3,19,RS,none,3
3,19,none,RCL,2
3,19,none,"RCL,RS",1
3,19,none,RS,3
3,20,HV,none,1
3,20,"HV,RCL",RCL,5
3,20,RCL,"HV,RCL",5
3,20,RCL,"RCL,RS",3
3,20,RCL,none,1
3,20,"RCL,RS",RCL,2
3,20,"RCL,RS",RS,2
3,20,RS,none,4
3,20,none,HV,1
3,20,none,RCL,2
3,20,none,"RCL,RS",1
3,20,none,RS,2
3,21,"GC,HV,RCL","GC,RCL",1
3,21,"GC,HV,RCL,RS","GC,HV,RCL",1
3,21,"GC,HV,RCL,RS","HV,RCL,RS",1
3,21,"GC,RCL",RCL,2
3,21,"HV,RCL","GC,HV,RCL,RS",1
3,21,"HV,RCL",RCL,2
3,21,"HV,RCL,RS","GC,HV,RCL,RS",1
3,21,"HV,RCL,RS","RCL,RS",1
3,21,PT,"PT,RS",1
3,21,"PT,RS",RS,1
3,21,RCL,"GC,RCL",1
3,21,RCL,"HV,RCL",3
3,21,RCL,"HV,RCL,RS",1
3,21,RCL,"RCL,RS",1
3,21,"RCL,RS",RCL,1
3,21,"RCL,RS",RS,1
3,21,RS,none,7
3,21,none,PT,1
3,21,none,RCL,1
3,21,none,RS,5
3,22,"GC,RCL",RCL,1
3,22,PT,none,2
3,22,"PT,RP,RS","RP,RS",1
3,22,"PT,RS","PT,RP,RS",1
3,22,RCL,"GC,RCL",1
3,22,RCL,none,5
3,22,RP,none,1
3,22,"RP,RS",RP,1
3,22,RS,none,4
3,22,none,PT,2
3,22,none,"PT,RS",1
3,22,none,RCL,6
3,22,none,RS,3
4,1,"BW,HC,HV,RS","HC,HV,RS",1
4,1,"BW,HV",none,1
4,1,"HC,HV","BW,HC,HV,RS",1
4,1,"HC,HV",none,1
4,1,"HC,HV,RS","HV,RS",1
4,1,HV,"BW,HV",1
4,1,HV,"HC,HV",1
4,1,HV,"HV,RS",1
4,1,HV,none,7
4,1,"HV,RS",HV,2
4,1,"HV,RS",RS,1
4,1,PC,"PC,RS",1
4,1,PC,RS,1
4,1,PC,none,1
4,1,"PC,PT,RS","PC,RS",1
4,1,"PC,PT,RS",RS,1
4,1,"PC,RS",PC,1
4,1,"PC,RS","PC,PT,RS",2
4,1,"PT,RS",none,1
4,1,RS,"HV,RS",1
4,1,RS,"PC,RS",1
4,1,RS,"PT,RS",1
4,1,RS,none,3
4,1,none,"HC,HV",1
4,1,none,HV,8
4,1,none,PC,1
4,1,none,RS,4
4,2,"BV,BW,HV","BW,HV",1
4,2,"BV,BW,HV",HV,1
4,2,BW,none,1
4,2,"BW,HV","BV,BW,HV",1
4,2,"BW,HV","BW,HV,RS",1
4,2,"BW,HV",HV,1
4,2,"BW,HV,RS","BW,HV",1
4,2,"BW,HV,RS",none,1
4,2,HV,"HV,RCL",1
4,2,HV,none,5
4,2,"HV,RCL",RCL,1
4,2,"HV,RS","BW,HV,RS",1
4,2,PC,"PC,RS",1
4,2,PC,none,1
4,2,"PC,RS",none,1
4,2,RCL,none,1
4,2,RS,"HV,RS",1
4,2,RS,none,5
4,2,none,"BV,BW,HV",1
4,2,none,BW,1
4,2,none,"BW,HV",1
4,2,none,HV,4
4,2,none,PC,1
4,2,none,RS,7
4,3,"BV,BW,HV","BW,HV",1
4,3,"BV,BW,HV","BW,HV,RCL",1
4,3,"BV,BW,HV,RCL","BW,HV,RCL",1
4,3,"BV,HV","BV,BW,HV",1
4,3,"BV,HV","BV,BW,HV,RCL",1
4,3,"BW,HV","BV,BW,HV",1
4,3,"BW,HV",HV,1
4,3,"BW,HV",none,1
4,3,"BW,HV,RCL","BW,HV",1
4,3,"BW,HV,RCL","HV,RCL",1
4,3,GC,none,2
4,3,HV,"BV,HV",2
4,3,HV,"HV,RCL",1
4,3,HV,none,5
4,3,"HV,RCL",HV,2
4,3,PC,"PC,RS",1
4,3,PC,none,1
4,3,"PC,RS",PC,1
4,3,"PC,RS",RS,1
4,3,RS,"PC,RS",1
4,3,RS,none,8
4,3,none,"BW,HV",1
4,3,none,GC,2
4,3,none,HV,5
4,3,none,PC,1
4,3,none,RS,8
4,4,"BV,GC,HV,RS","BV,HV,RS",1
4,4,"BV,HV,RS","HV,RS",1
4,4,"BW,HV","BW,HV,RS",1
4,4,"BW,HV,RS","HV,RS",1
4,4,"HC,HV,RS",HV,1
4,4,HV,"BW,HV",1
4,4,HV,"HV,RCL",1
4,4,HV,"HV,RS",1
4,4,HV,none,3
4,4,"HV,RCL",HV,1
4,4,"HV,RCL","HV,RCL,RS",1
4,4,"HV,RCL",none,1
4,4,"HV,RCL,RS","HV,RCL",1
4,4,"HV,RS","BV,GC,HV,RS",1
4,4,"HV,RS","HC,HV,RS",1
4,4,"HV,RS",HV,2
4,4,"HV,RS",RS,1
4,4,PC,"PC,RS",1
4,4,"PC,RP,RS","PC,RS",1
4,4,"PC,RS",PC,1
4,4,"PC,RS","PC,RP,RS",1
4,4,"PC,RS",RS,2
4,4,RS,HV,1
4,4,RS,"HV,RS",2
4,4,RS,"PC,RS",1
4,4,RS,none,5
4,4,none,HV,1
4,4,none,"HV,RCL",1
4,4,none,"PC,RS",1
4,4,none,RS,6
4,5,HV,"HV,RCL",1
4,5,HV,none,2
4,5,"HV,RCL",RCL,4
4,5,PC,"PC,RS",1
4,5,PC,none,2
4,5,"PC,RS",PC,1
4,5,"PC,RS",none,1
4,5,RCL,"HV,RCL",3
4,5,RCL,none,5
4,5,RS,"PC,RS",1
4,5,RS,none,1
4,5,none,HV,3
4,5,none,PC,1
4,5,none,RCL,4
4,5,none,RS,3
4,6,"HC,HV",HV,1
4,6,HV,"HC,HV",1
4,6,HV,RS,1
4,6,HV,none,6
4,6,"HV,PC",HV,1
4,6,"HV,RCL",RCL,5
4,6,PC,"HV,PC",1
4,6,PC,none,3
4,6,RCA,none,2
4,6,RCL,"HV,RCL",3
4,6,RCL,none,3
4,6,RS,none,3
4,6,none,HV,6
4,6,none,"HV,RCL",2
4,6,none,PC,3
4,6,none,RCA,2
4,6,none,RCL,1
4,6,none,RS,3
4,7,"BV,HV","BV,HV,RCL",1
4,7,"BV,HV",HV,1
4,7,"BV,HV,RCL","BV,HV",1
4,7,"BV,HV,RCL","HV,RCL",1
4,7,"BV,HV,RCL",RCL,1
4,7,"BV,HV,RS","HV,RS",1
4,7,HV,"BV,HV",1
4,7,HV,"HV,RS",1
4,7,HV,none,1
4,7,"HV,RCL","BV,HV,RCL",2
4,7,"HV,RCL",HV,1
4,7,"HV,RCL",RCL,3
4,7,"HV,RCL",none,1
4,7,"HV,RS","BV,HV,RS",1
4,7,"HV,RS",HV,1
4,7,PC,"PC,RCL",1
4,7,PC,"PC,RS",3
4,7,PC,none,3
4,7,"PC,RCL",RCL,1
4,7,"PC,RS",PC,3
4,7,RCL,"HV,RCL",6
4,7,RS,none,2
4,7,none,PC,3
4,7,none,RCL,1
4,7,none,RS,3
4,8,"BV,HV",HV,1
4,8,"BV,HV,RCL",RCL,1
4,8,"BV,RCL","HV,RCL",1
4,8,HC,none,1
4,8,"HC,HV","HC,RCL",1
4,8,"HC,HV,RCL","HC,RCL",1
4,8,"HC,RCL",HC,1
4,8,"HC,RCL",RCL,1
4,8,"HC,RCL",none,1
4,8,HV,"HV,RCL",2
4,8,HV,none,3
4,8,"HV,RCL","BV,HV,RCL",1
4,8,"HV,RCL",HV,1
4,8,"HV,RCL","HV,RCL,RS",1
4,8,"HV,RCL",RCL,2
4,8,"HV,RCL",none,1
4,8,"HV,RCL,RS","RCL,RS",1
4,8,PC,"PC,PT",1
4,8,PC,none,4
4,8,"PC,PT",PC,1
4,8,RCL,"BV,RCL",1
4,8,RCL,"HC,HV,RCL",1
4,8,RCL,"HC,RCL",1
4,8,RCL,"HV,RCL",1
4,8,RCL,none,2
4,8,"RCL,RS",RS,1
4,8,RS,none,2
4,8,none,"BV,HV",1
4,8,none,"HC,HV",1
4,8,none,HV,3
4,8,none,"HV,RCL",2
4,8,none,PC,3
4,8,none,RCL,2
4,8,none,RS,2
4,9,"HC,HV,RCL","HV,RCL",1
4,9,"HC,PC",PC,1
4,9,HV,"HC,HV,RCL",1
4,9,HV,RCL,1
4,9,HV,none,3
4,9,"HV,PC","HV,RCL",1
4,9,"HV,RCL",HV,2
4,9,"HV,RCL",RCL,2
4,9,"HV,RCL,RS","RCL,RS",2
4,9,PC,"HC,PC",1
4,9,PC,"HV,PC",1
4,9,PC,"PC,PT",2
4,9,PC,none,4
4,9,"PC,PT",PC,2
4,9,RCL,HV,1
4,9,RCL,"HV,RCL",1
4,9,RCL,"RCL,RS",1
4,9,RCL,none,3
4,9,"RCL,RS","HV,RCL,RS",2
4,9,"RCL,RS",RCL,1
4,9,RS,none,2
4,9,none,HV,2
4,9,none,"HV,RCL",1
4,9,none,PC,5
4,9,none,RCL,2
4,9,none,RS,2
4,10,"BV,HC,RCL","HC,RCL",1
4,10,"BV,HV","BV,HV,RCL",1
4,10,"BV,HV",HV,1
4,10,"BV,HV,RCL","HV,RCL",1
4,10,"BV,HV,RCL",RCL,1
4,10,"BW,HC,HV,RCL","HC,RCL",1
4,10,"GC,HV","GC,RCL",1
4,10,"GC,RCL",RCL,1
4,10,"HC,HV,RCL",HV,1
4,10,"HC,RCL","BV,HC,RCL",1
4,10,"HC,RCL","HC,HV,RCL",1
4,10,"HC,RCL,RS","RCL,RS",1
4,10,HV,"BV,HV",2
4,10,HV,"GC,HV",1
4,10,HV,"HV,RCL",3
4,10,HV,none,1
4,10,"HV,RCL","BW,HC,HV,RCL",1
4,10,"HV,RCL",HV,2
4,10,"HV,RCL",RCL,3
4,10,"HV,RCL,RS","RCL,RS",1
4,10,PC,none,3
4,10,PT,none,2
4,10,RCL,"BV,HV,RCL",1
4,10,RCL,"HC,RCL,RS",1
4,10,RCL,"HV,RCL",1
4,10,RCL,"HV,RCL,RS",1
4,10,RCL,none,2
4,10,"RCL,RS",RCL,1
4,10,"RCL,RS",RS,1
4,10,RS,PC,1
4,10,RS,none,1
4,10,none,HV,3
4,10,none,"HV,RCL",1
4,10,none,PC,2
4,10,none,PT,1
4,10,none,RS,2
4,11,"BV,HC,RCL","HC,RCL",1
4,11,"BV,HV","BV,HV,RS",1
4,11,"BV,HV",none,1
4,11,"BV,HV,RCL","BV,RCL",1
4,11,"BV,HV,RCL",RCL,1
4,11,"BV,HV,RCL,RS",RCL,1
4,11,"BV,HV,RS","BV,HV",1
4,11,"BV,RCL","BV,HC,RCL",1
4,11,"BV,RCL",RCL,1
4,11,"HC,RCL",RCL,1
4,11,HV,"BV,HV",1
4,11,"HV,RCL","BV,HV,RCL,RS",1
4,11,PC,none,1
4,11,RCL,"BV,HV,RCL",2
4,11,RCL,"BV,RCL",1
4,11,RCL,"HV,RCL",1
4,11,RCL,"RCL,RS",1
4,11,RCL,none,2
4,11,"RCL,RS",RS,1
4,11,RS,none,2
4,11,none,HV,1
4,11,none,PC,1
4,11,none,RCL,3
4,11,none,RS,1
4,12,"AC,RCL",RCL,3
4,12,"AC,RCL,RS","RCL,RS",1
4,12,"HV,RCL",RCL,2
4,12,"HV,RS",RS,1
4,12,RCL,"AC,RCL",2
4,12,RCL,"HV,RCL",2
4,12,RCL,"RCL,RS",5
4,12,RCL,RS,1
4,12,RCL,none,1
4,12,"RCL,RS","AC,RCL,RS",1
4,12,"RCL,RS",RCL,4
4,12,"RCL,RS",RS,1
4,12,RS,"AC,RCL",1
4,12,RS,"HV,RS",1
4,12,RS,RCL,1
4,12,RS,none,6
4,12,none,PC,1
4,12,none,RCL,1
4,12,none,RS,5
4,13,AC,"AC,HV",1
4,13,AC,"AC,RCL",2
4,13,AC,"AC,RS",2
4,13,"AC,BV,BW,HV,RCL","AC,BV,HV,RCL",2
4,13,"AC,BV,BW,HV,RCL","AC,BV,RCL",1
4,13,"AC,BV,BW,HV,RCL","AC,BW,HV,RCL",1
4,13,"AC,BV,BW,HV,RCL,RS","AC,BV,BW,HV,RCL",1
4,13,"AC,BV,HV,RCA,RCL","AC,BV,HV,RCL",1
4,13,"AC,BV,HV,RCL","AC,BV,HV,RCA,RCL",1
4,13,"AC,BV,HV,RCL","AC,BV,RCL",1
4,13,"AC,BV,HV,RCL","AC,HC,HV,RCL",1
4,13,"AC,BV,RCL","AC,BV,BW,HV,RCL",1
4,13,"AC,BV,RCL","AC,RCL",1
4,13,"AC,BW,HV,RCL","AC,BW,HV,RCL,RS",1
4,13,"AC,BW,HV,RCL","AC,HV,RCL",1
4,13,"AC,BW,HV,RCL","AC,RCL",1
4,13,"AC,BW,HV,RCL,RS","AC,RCL",1
4,13,"AC,BW,HV,RS","HV,RS",1
4,13,"AC,BW,RCL","AC,BV,BW,HV,RCL",1
4,13,"AC,HC,HV,RCL","AC,RCL",1
4,13,"AC,HV",AC,1
4,13,"AC,HV","AC,HV,RS",1
4,13,"AC,HV,RCA,RCL","AC,HV,RCL",1
4,13,"AC,HV,RCL",AC,1
4,13,"AC,HV,RCL","AC,BW,HV,RCL",1
4,13,"AC,HV,RCL","AC,HV,RCA,RCL",1
4,13,"AC,HV,RCL","AC,RCL",1
4,13,"AC,HV,RS","AC,BV,BW,HV,RCL,RS",1
4,13,"AC,HV,RS","AC,RS",1
4,13,"AC,RCL",AC,2
4,13,"AC,RCL","AC,BW,HV,RCL",1
4,13,"AC,RCL","AC,BW,RCL",1
4,13,"AC,RCL","AC,HV,RCL",2
4,13,"AC,RCL","AC,RCL,RS",2
4,13,"AC,RCL",RCL,1
4,13,"AC,RCL,RS","AC,BV,BW,HV,RCL",1
4,13,"AC,RCL,RS","AC,RCL",1
4,13,"AC,RS",AC,1
4,13,"AC,RS","AC,HV,RS",1
4,13,"AC,RS","AC,RCL",1
4,13,"BW,HV,PC,RS","AC,BW,HV,RS",1
4,13,"BW,HV,RS","BW,HV,PC,RS",1
4,13,HV,"AC,HV",1
4,13,"HV,RS",HV,1
4,13,PC,"PC,RS",4
4,13,PC,none,5
4,13,"PC,RS",PC,4
4,13,RCL,"RCL,RS",1
4,13,RCL,none,1
4,13,"RCL,RS",RCL,1
4,13,RS,"BW,HV,RS",1
4,13,RS,none,4
4,13,none,PC,5
4,13,none,RS,5
4,14,"AC,BW,HV,RCL","AC,HV,RCL",3
4,14,"AC,BW,HV,RCL,RS","AC,HV,RCL,RS",1
4,14,"AC,HV,RCL","AC,BW,HV,RCL",3
4,14,"AC,HV,RCL","AC,HV,RCL,RS",3
4,14,"AC,HV,RCL","AC,RCL",2
4,14,"AC,HV,RCL",RCL,1
4,14,"AC,HV,RCL,RS","AC,BW,HV,RCL,RS",1
4,14,"AC,HV,RCL,RS","AC,HV,RCL",2
4,14,"AC,HV,RCL,RS","HV,RCL,RS",1
4,14,"AC,RCL","AC,HV,RCL",2
4,14,HV,"HV,RCL",1
4,14,"HV,RCL","AC,HV,RCL",1
4,14,"HV,RCL",none,1
4,14,"HV,RCL,RS","RCL,RS",2
4,14,PC,"PC,RS",1
4,14,PC,none,2
4,14,"PC,RS",none,1
4,14,RCL,"AC,HV,RCL",1
4,14,RCL,"RCL,RS",1
4,14,RCL,none,1
4,14,"RCL,RS","HV,RCL,RS",1
4,14,"RCL,RS",RCL,1
4,14,"RCL,RS",RS,2
4,14,RS,"RCL,RS",1
4,14,none,HV,1
4,14,none,"HV,RCL",1
4,14,none,PC,2
4,14,none,RCL,1
4,15,"AC,BV,BW,GC,HV,RCL,RS","AC,BW,GC,HV,RCL,RS",1
4,15,"AC,BV,BW,GC,HV,RCL,RS","AC,GC,HV,RCL,RS",1
4,15,"AC,BV,BW,HV,RCL,RS","AC,BV,BW,GC,HV,RCL,RS",1
4,15,"AC,BV,GC,HV,RCL,RS","AC,GC,HV,RCL,RS",1
4,15,"AC,BV,HV,RCL","AC,BV,GC,HV,RCL,RS",1
4,15,"AC,BW,GC,HV,RCL,RS","AC,GC,HV,RCL,RS",1
4,15,"AC,GC,HV,RCL","AC,HV,RCL",1
4,15,"AC,GC,HV,RCL,RS","AC,BV,BW,GC,HV,RCL,RS",1
4,15,"AC,GC,HV,RCL,RS","AC,GC,HV,RCL",1
4,15,"AC,GC,HV,RCL,RS","AC,HV,RCL",1
4,15,"AC,HV,RCL","AC,BV,HV,RCL",1
4,15,"AC,HV,RCL","AC,RCL",1
4,15,"AC,RCL",RCL,1
4,15,"BV,BW,HV,RCL,RS","AC,BV,BW,HV,RCL,RS",1
4,15,"BV,HV,RCL,RS","HV,RCL,RS",2
4,15,"GC,HV,RCL,RS","HV,RCL,RS",1
4,15,HV,"HV,RCL",1
4,15,HV,RCL,1
4,15,"HV,PC,RCL,RS","HV,RS",1
4,15,"HV,PC,RS","HV,PC,RCL,RS",1
4,15,"HV,RCL","BV,HV,RCL,RS",1
4,15,"HV,RCL","HV,RCL,RS",1
4,15,"HV,RCL,RS","BV,BW,HV,RCL,RS",1
4,15,"HV,RCL,RS","BV,HV,RCL,RS",1
4,15,"HV,RCL,RS","GC,HV,RCL,RS",1
4,15,"HV,RCL,RS","HV,RCL",1
4,15,"HV,RS",HV,1
4,15,PC,"HV,PC,RS",1
4,15,PC,"PC,PT",1
4,15,PC,"PC,RS",1
4,15,PC,none,2
4,15,"PC,PT",PC,1
4,15,"PC,RS",PC,1
4,15,RCL,"RCL,RS",2
4,15,RCL,none,4
4,15,"RCL,RS",RCL,2
4,15,RS,none,4
4,15,none,HV,1
4,15,none,PC,2
4,15,none,RCL,2
4,15,none,RS,5
4,16,AC,"AC,HV",1
4,16,AC,"AC,HV,RCL",1
4,16,AC,none,1
4,16,"AC,BV,GC,HV,RCL,RS","AC,HV,RCL,RS",1
4,16,"AC,BV,HV,RCL,RS","AC,BV,GC,HV,RCL,RS",1
4,16,"AC,GC,HV,RCL","AC,HV,RCL",2
4,16,"AC,GC,HV,RCL","AC,RCL",1
4,16,"AC,GC,HV,RCL,RS","AC,GC,HV,RCL",1
4,16,"AC,GC,HV,RS","HV,RCL,RS",1
4,16,"AC,HV","AC,HV,RS",1
4,16,"AC,HV",HV,1
4,16,"AC,HV,RCL","AC,GC,HV,RCL",2
4,16,"AC,HV,RCL","AC,GC,HV,RCL,RS",1
4,16,"AC,HV,RCL","AC,HV,RCL,RS",1
4,16,"AC,HV,RCL","HV,RCL",1
4,16,"AC,HV,RCL,RS","AC,BV,HV,RCL,RS",1
4,16,"AC,HV,RCL,RS","HV,RCL,RS",1
4,16,"AC,HV,RS","AC,GC,HV,RS",1
4,16,"AC,RCL",AC,1
4,16,HV,"AC,HV",1
4,16,HV,none,3
4,16,"HV,PC,RS","HV,RS",1
4,16,"HV,RCL","AC,HV,RCL",2
4,16,"HV,RCL,RS","HV,RCL",1
4,16,"HV,RCL,RS","HV,RS",1
4,16,"HV,RS",HV,1
4,16,"HV,RS",RS,1
4,16,PC,"HV,PC,RS",1
4,16,PC,none,7
4,16,"PC,RS",PC,1
4,16,RCL,AC,1
4,16,RCL,none,1
4,16,RS,none,3
4,16,none,AC,1
4,16,none,HV,2
4,16,none,PC,6
4,16,none,"PC,RS",1
4,16,none,RCL,2
4,16,none,RS,3
4,17,AC,"AC,HV",1
4,17,AC,none,1
4,17,"AC,BV,BW,GC,HV,RCL","AC,BV,BW,GC,HV,RCL,RS",1
4,17,"AC,BV,BW,GC,HV,RCL","AC,BV,GC,HV,RCL",1
4,17,"AC,BV,BW,GC,HV,RCL,RS","AC,BV,BW,GC,HV,RCL",1
4,17,"AC,BV,GC,HV,RCL","AC,BV,BW,GC,HV,RCL",1
4,17,"AC,BV,GC,HV,RCL","AC,BV,HV,RCL",1
4,17,"AC,BV,GC,HV,RCL","HV,RCL",1
4,17,"AC,BV,HV,RCL","AC,BV,GC,HV,RCL",1
4,17,"AC,BV,HV,RCL","AC,BV,RCL",1
4,17,"AC,BV,HV,RCL","AC,HV,RCL",1
4,17,"AC,BV,RCL","AC,BV,HV,RCL",1
4,17,"AC,BV,RCL","AC,RCL",2
4,17,"AC,HV","AC,HV,RCL",1
4,17,"AC,HV,RCL",AC,1
4,17,"AC,HV,RCL","AC,BV,GC,HV,RCL",1
4,17,"AC,HV,RCL","AC,BV,RCL",2
4,17,"AC,HV,RCL","AC,HV,RCL,RS",1
4,17,"AC,HV,RCL","AC,RCL",2
4,17,"AC,HV,RCL",RCL,1
4,17,"AC,HV,RCL,RS","AC,HV,RCL",1
4,17,"AC,RCL","AC,BV,HV,RCL",1
4,17,"AC,RCL","AC,HV,RCL",4
4,17,"GC,HV,RCL","GC,HV,RCL,RS",1
4,17,"GC,HV,RCL","HV,RCL",1
4,17,"GC,HV,RCL,RS","RCL,RS",1
4,17,"GC,HV,RS",HV,2
4,17,HV,"GC,HV,RS",2
4,17,HV,"HV,RCL",1
4,17,HV,none,1
4,17,"HV,PC",PC,1
4,17,"HV,PC,RCL",RCL,1
4,17,"HV,RCL","GC,HV,RCL",2
4,17,"HV,RCL",HV,1
4,17,"HV,RCL",RCL,1
4,17,PC,"HV,PC",1
4,17,PC,"PC,RS",3
4,17,PC,none,6
4,17,"PC,RS",PC,2
4,17,"PC,RS",RS,1
4,17,RCL,"AC,HV,RCL",1
4,17,RCL,"AC,RCL",1
4,17,RCL,"HV,PC,RCL",1
4,17,RCL,"HV,RCL",1
4,17,RCL,none,1
4,17,"RCL,RS",RS,1
4,17,RS,none,7
4,17,none,AC,1
4,17,none,HV,1
4,17,none,PC,7
4,17,none,RCL,2
4,17,none,RS,5
4,18,"BV,HV,RCL",RCL,1
4,18,"BV,RCL",RCL,1
4,18,"BW,GC,HV,RCL","HV,RCL",1
4,18,HV,"HV,PC",1
4,18,"HV,PC","HV,PC,RS",1
4,18,"HV,PC,RCL,RS","HV,RCL,RS",1
4,18,"HV,PC,RS","HV,PC,RCL,RS",1
4,18,"HV,PC,RS","HV,RS",1
4,18,"HV,RCL","BW,GC,HV,RCL",1
4,18,"HV,RCL","HV,RCL,RS",1
4,18,"HV,RCL",RCL,8
4,18,"HV,RCL,RS","HV,RCL",1
4,18,"HV,RCL,RS","RCL,RS",1
4,18,"HV,RS",HV,1
4,18,PC,"HV,PC,RS",1
4,18,PC,"PC,RS",4
4,18,PC,none,1
4,18,"PC,RS",PC,5
4,18,RCL,"BV,HV,RCL",1
4,18,RCL,"BV,RCL",1
4,18,RCL,"HV,RCL",7
4,18,RCL,none,1
4,18,"RCL,RS",RS,1
4,18,RS,"HV,RCL",1
4,18,RS,none,2
4,18,none,PC,1
4,18,none,RS,3
4,19,"BW,GC,HV,RCL","GC,HV,RCL",1
4,19,"GC,HV,RCL","BW,GC,HV,RCL",1
4,19,"GC,HV,RCL","GC,RCL",2
4,19,"GC,HV,RCL","HV,RCL",2
4,19,"GC,RCL",RCL,3
4,19,"HV,PC",PC,1
4,19,"HV,PC,RCL",RCL,1
4,19,"HV,RCL","GC,HV,RCL",4
4,19,"HV,RCL",RCL,4
4,19,PC,"HV,PC,RCL",1
4,19,PC,"PC,RS",2
4,19,PC,none,3
4,19,"PC,RS",PC,1
4,19,"PC,RS",RS,1
4,19,RCL,"GC,RCL",1
4,19,RCL,"HV,RCL",6
4,19,RCL,"RCL,RS",1
4,19,RCL,none,2
4,19,"RCL,RS",PC,1
4,19,"RCL,RS",RCL,1
4,19,RS,none,3
4,19,none,"HV,PC",1
4,19,none,PC,2
4,19,none,RCL,1
4,19,none,"RCL,RS",1
4,19,none,RS,3
4,20,"GC,HV,RCL","HV,RCL",1
4,20,"GC,HV,RCL",RCL,2
4,20,HV,"HV,RCL",1
4,20,HV,none,1
4,20,"HV,RCL","GC,HV,RCL",3
4,20,"HV,RCL",HV,1
4,20,"HV,RCL",RCL,4
4,20,PC,none,8
4,20,RCL,"HV,RCL",6
4,20,RCL,none,3
4,20,RS,none,1
4,20,none,HV,1
4,20,none,PC,8
4,20,none,RCL,3
4,20,none,RS,1
4,21,"GC,HV,PC,RCL,RS","GC,HV,RCL,RS",1
4,21,"GC,HV,RCL","GC,HV,PC,RCL,RS",1
4,21,"GC,HV,RCL","HV,RCL",4
4,21,"GC,HV,RCL,RS","GC,HV,RCL",1
